"id_prod","PUNTO DE VENTA","TIPO PRODUCTO","MARCA","MODELO","COLOR","TECNOLOGIA","MEMORIA INTERNA","MEMORIA RAM","TECNOLOGIA SIM","TIPO PROCESADOR","DETALLE TECNICO","DISPOSITIVO DESTINO","TIPO ACCESORIO","MATERIA","VOLTAJE","TIPO CONEXION","RUTA CAPTURA","d_extension_captura","v_peso_captura","d_dimension_captura"
"95","CIENEGUILLA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","CIENEGUILLA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","CIENEGUILLA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"53","CIENEGUILLA","Accesorio","OPPO","G2 3W BLUETOOTH SPEAKER","NEGRO","\N","\N","\N","\N","\N","\N","\N","Parlante","\N","3W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-7021587_K-20260826101552.jpg","jpg","58256.0000","width: 530 x height: 492"
"95","CIENEGUILLA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"54","CIENEGUILLA","Accesorio","REDMI","BUDS 6 LITE","BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Audífono Bluetooth","\N","40 dB","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812787823_K-20260826102009.jpg","jpg","42641.0000","width: 701 x height: 592"
"86","CIENEGUILLA","Accesorio","XIAOMI","REDMI BUDS 6 PLAY","BLACK","\N","\N","\N","\N","\N","USB Tipo C","\N","Audífono Bluetooth","\N","600 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791240_K-20260826153735.jpg","jpg","34516.0000","width: 634 x height: 789"
"86","CHOSICA","Accesorio","XIAOMI","REDMI BUDS 6 PLAY","BLACK","\N","\N","\N","\N","\N","USB Tipo C","\N","Audífono Bluetooth","\N","600 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791240_K-20260826153735.jpg","jpg","34516.0000","width: 634 x height: 789"
"86","LURIN","Accesorio","XIAOMI","REDMI BUDS 6 PLAY","BLACK","\N","\N","\N","\N","\N","USB Tipo C","\N","Audífono Bluetooth","\N","600 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791240_K-20260826153735.jpg","jpg","34516.0000","width: 634 x height: 789"
"95","LURIN","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"86","CIENEGUILLA","Accesorio","XIAOMI","REDMI BUDS 6 PLAY","BLACK","\N","\N","\N","\N","\N","USB Tipo C","\N","Audífono Bluetooth","\N","600 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791240_K-20260826153735.jpg","jpg","34516.0000","width: 634 x height: 789"
"95","LURIN","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","LURIN","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","LURIN","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"72","CHOSICA","Accesorio","HONOR","CHOICE WHATCH 2i","BLACK","\N","\N","\N","\N","\N","Certificación IP68 y 1 ATM","\N","Smartwatch","\N","330 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977887510080_K-20260826133436.jpg","jpg","71854.0000","width: 733 x height: 800"
"72","CHOSICA","Accesorio","HONOR","CHOICE WHATCH 2i","BLACK","\N","\N","\N","\N","\N","Certificación IP68 y 1 ATM","\N","Smartwatch","\N","330 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977887510080_K-20260826133436.jpg","jpg","71854.0000","width: 733 x height: 800"
"72","LURIN","Accesorio","HONOR","CHOICE WHATCH 2i","BLACK","\N","\N","\N","\N","\N","Certificación IP68 y 1 ATM","\N","Smartwatch","\N","330 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977887510080_K-20260826133436.jpg","jpg","71854.0000","width: 733 x height: 800"
"72","CHOSICA","Accesorio","HONOR","CHOICE WHATCH 2i","BLACK","\N","\N","\N","\N","\N","Certificación IP68 y 1 ATM","\N","Smartwatch","\N","330 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977887510080_K-20260826133436.jpg","jpg","71854.0000","width: 733 x height: 800"
"72","CHOSICA","Accesorio","HONOR","CHOICE WHATCH 2i","BLACK","\N","\N","\N","\N","\N","Certificación IP68 y 1 ATM","\N","Smartwatch","\N","330 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977887510080_K-20260826133436.jpg","jpg","71854.0000","width: 733 x height: 800"
"72","CHOSICA","Accesorio","HONOR","CHOICE WHATCH 2i","BLACK","\N","\N","\N","\N","\N","Certificación IP68 y 1 ATM","\N","Smartwatch","\N","330 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977887510080_K-20260826133436.jpg","jpg","71854.0000","width: 733 x height: 800"
"19","LURIN","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","CHOSICA","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","CIENEGUILLA","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","CIENEGUILLA","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","CIENEGUILLA","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","CIENEGUILLA","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","CHOSICA","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","CHOSICA","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","LURIN","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","LURIN","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","LURIN","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"19","CHOSICA","Accesorio","HONOR","CHOICE VZ HEADPHONES PRO ROS-ME00","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.4","\N","Audífono Bluetooth","Plastico","20 Hz - 20 000 Hz","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977400140060_K-20260825221238.jpg","jpg","33456.0000","width: 573 x height: 775"
"95","LURIN","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CIENEGUILLA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CIENEGUILLA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","LURIN","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","LURIN","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","LURIN","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","LURIN","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"57","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MIDNIGHT BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791585_K-20260826104111.jpg","jpg","68961.0000","width: 729 x height: 835"
"56","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MATTE SILVER","\N","\N","\N","\N","\N","Bluetooth 5.3 BLE, 5 ATM","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791547_K-20260826103656.jpg","jpg","52286.0000","width: 643 x height: 709"
"86","CIENEGUILLA","Accesorio","XIAOMI","REDMI BUDS 6 PLAY","BLACK","\N","\N","\N","\N","\N","USB Tipo C","\N","Audífono Bluetooth","\N","600 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791240_K-20260826153735.jpg","jpg","34516.0000","width: 634 x height: 789"
"86","CIENEGUILLA","Accesorio","XIAOMI","REDMI BUDS 6 PLAY","BLACK","\N","\N","\N","\N","\N","USB Tipo C","\N","Audífono Bluetooth","\N","600 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791240_K-20260826153735.jpg","jpg","34516.0000","width: 634 x height: 789"
"86","CIENEGUILLA","Accesorio","XIAOMI","REDMI BUDS 6 PLAY","BLACK","\N","\N","\N","\N","\N","USB Tipo C","\N","Audífono Bluetooth","\N","600 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791240_K-20260826153735.jpg","jpg","34516.0000","width: 634 x height: 789"
"72","CHOSICA","Accesorio","HONOR","CHOICE WHATCH 2i","BLACK","\N","\N","\N","\N","\N","Certificación IP68 y 1 ATM","\N","Smartwatch","\N","330 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6977887510080_K-20260826133436.jpg","jpg","71854.0000","width: 733 x height: 800"
"95","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"95","CIENEGUILLA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"56","CHOSICA","Accesorio","REDMI","WATCH 5 ACTIVE","MATTE SILVER","\N","\N","\N","\N","\N","Bluetooth 5.3 BLE, 5 ATM","\N","Smartwatch","\N","470 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791547_K-20260826103656.jpg","jpg","52286.0000","width: 643 x height: 709"
"95","CIENEGUILLA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"86","CIENEGUILLA","Accesorio","XIAOMI","REDMI BUDS 6 PLAY","BLACK","\N","\N","\N","\N","\N","USB Tipo C","\N","Audífono Bluetooth","\N","600 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791240_K-20260826153735.jpg","jpg","34516.0000","width: 634 x height: 789"
"86","CIENEGUILLA","Accesorio","XIAOMI","REDMI BUDS 6 PLAY","BLACK","\N","\N","\N","\N","\N","USB Tipo C","\N","Audífono Bluetooth","\N","600 mAh","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812791240_K-20260826153735.jpg","jpg","34516.0000","width: 634 x height: 789"
"55","CIENEGUILLA","Accesorio","REDMI","BUDS 6 LITE","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Audífono Bluetooth","\N","40 dB","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812787847_K-20260826103315.jpg","jpg","36773.0000","width: 699 x height: 879"
"55","CIENEGUILLA","Accesorio","REDMI","BUDS 6 LITE","WHITE","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Audífono Bluetooth","\N","40 dB","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812787847_K-20260826103315.jpg","jpg","36773.0000","width: 699 x height: 879"
"54","CHOSICA","Accesorio","REDMI","BUDS 6 LITE","BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Audífono Bluetooth","\N","40 dB","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812787823_K-20260826102009.jpg","jpg","42641.0000","width: 701 x height: 592"
"54","CIENEGUILLA","Accesorio","REDMI","BUDS 6 LITE","BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Audífono Bluetooth","\N","40 dB","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812787823_K-20260826102009.jpg","jpg","42641.0000","width: 701 x height: 592"
"54","CIENEGUILLA","Accesorio","REDMI","BUDS 6 LITE","BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Audífono Bluetooth","\N","40 dB","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812787823_K-20260826102009.jpg","jpg","42641.0000","width: 701 x height: 592"
"54","CIENEGUILLA","Accesorio","REDMI","BUDS 6 LITE","BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Audífono Bluetooth","\N","40 dB","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812787823_K-20260826102009.jpg","jpg","42641.0000","width: 701 x height: 592"
"54","CIENEGUILLA","Accesorio","REDMI","BUDS 6 LITE","BLACK","\N","\N","\N","\N","\N","Bluetooth 5.3","\N","Audífono Bluetooth","\N","40 dB","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-6941812787823_K-20260826102009.jpg","jpg","42641.0000","width: 701 x height: 592"
"95","CIENEGUILLA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLACK","\N","\N","\N","\N","\N","Certificación IP67 contra polvo y agua","\N","Parlante","\N","5 W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997007110_K-20260826161527.jpg","jpg","102361.0000","width: 506 x height: 861"
"96","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLUE GRAY","\N","\N","\N","\N","\N","Certificación IP67 (agua y polvo)","\N","Parlante","\N","5W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997009770_K-20260826161904.jpg","jpg","132174.0000","width: 656 x height: 864"
"96","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLUE GRAY","\N","\N","\N","\N","\N","Certificación IP67 (agua y polvo)","\N","Parlante","\N","5W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997009770_K-20260826161904.jpg","jpg","132174.0000","width: 656 x height: 864"
"96","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLUE GRAY","\N","\N","\N","\N","\N","Certificación IP67 (agua y polvo)","\N","Parlante","\N","5W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997009770_K-20260826161904.jpg","jpg","132174.0000","width: 656 x height: 864"
"96","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLUE GRAY","\N","\N","\N","\N","\N","Certificación IP67 (agua y polvo)","\N","Parlante","\N","5W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997009770_K-20260826161904.jpg","jpg","132174.0000","width: 656 x height: 864"
"96","CHOSICA","Accesorio","XIAOMI","SOUND POCKET MDZ-37-DB","BLUE GRAY","\N","\N","\N","\N","\N","Certificación IP67 (agua y polvo)","\N","Parlante","\N","5W","Bluetooth","https://expansiontecmye.pe/daavif/assets/equipos/accesorio/ACC_CODE-190997009770_K-20260826161904.jpg","jpg","132174.0000","width: 656 x height: 864"
